id,subscription_info_id,user_id,subscription_start,subscription_end,deactivated_at,deactivated_by_id
6239,3,75441,27/3/2023 19:11,27/3/2024 18:11,,
6240,2,29549,27/3/2023 20:36,27/9/2023 20:36,,
6242,2,155478,27/3/2023 21:41,27/9/2023 21:41,,
6243,2,149327,29/3/2023 13:02,29/9/2023 13:02,,
6244,3,66296,29/3/2023 22:07,29/3/2024 21:07,,
6245,2,71540,30/3/2023 15:39,30/9/2023 15:39,,
6246,2,56301,30/3/2023 16:44,30/9/2023 16:44,,
6247,3,36679,31/3/2023 12:13,31/3/2024 11:13,,
6248,3,8689,31/3/2023 19:16,31/3/2024 18:16,,
6250,2,55151,1/4/2023 08:35,2/10/2023 08:35,,
6251,2,94149,1/4/2023 10:57,2/10/2023 10:57,,
6252,2,9277,3/4/2023 15:09,4/10/2023 15:09,,
6255,2,86252,12/4/2023 09:47,13/10/2023 09:47,,
6256,2,144293,3/4/2023 14:22,4/10/2023 14:22,,
6257,2,15269,4/4/2023 16:16,5/10/2023 16:16,,
6258,2,13169,5/4/2023 09:45,6/10/2023 09:45,,
6259,2,16545,9/4/2023 20:07,10/10/2023 20:07,,
6262,3,91893,13/4/2023 23:39,13/4/2024 22:39,,
6263,3,19486,12/4/2023 12:11,12/4/2024 11:11,,
6265,3,8024,6/4/2023 14:18,6/4/2024 13:18,,
6273,2,25390,15/5/2023 22:29,15/11/2023 21:29,,
6274,3,69488,7/4/2023 15:22,7/4/2024 14:22,,
6275,2,9505,7/4/2023 18:10,8/10/2023 18:10,,
6276,2,38772,7/4/2023 18:28,8/10/2023 18:28,,
6277,3,96456,7/4/2023 19:32,7/4/2024 18:32,,
6279,3,109591,10/4/2023 10:04,10/4/2024 09:04,5/5/2023 15:30,128513
6280,2,73922,8/4/2023 07:35,9/10/2023 07:35,,
6283,2,64766,8/4/2023 11:24,9/10/2023 11:24,,
6284,2,25457,8/4/2023 14:51,9/10/2023 14:51,,
6287,3,8955,8/4/2023 17:41,8/4/2024 16:41,,
6289,3,30015,1/5/2023 11:42,1/5/2024 10:42,,
6291,3,9966,8/4/2023 19:01,8/4/2024 18:01,,
6292,3,30385,9/4/2023 16:00,9/4/2024 15:00,,
6295,3,26972,8/4/2023 22:30,8/4/2024 21:30,,
6296,2,37606,9/4/2023 09:06,10/10/2023 09:06,,
6297,3,77227,9/4/2023 10:45,9/4/2024 09:45,,
6298,3,63555,9/4/2023 13:08,9/4/2024 12:08,,
6299,3,83330,18/4/2023 11:13,18/4/2024 10:13,,
6300,3,28827,9/4/2023 13:12,9/4/2024 12:12,,
6302,2,18825,9/4/2023 17:02,10/10/2023 17:02,,
6303,2,26023,26/1/2024 15:51,28/7/2024 15:51,,
6304,2,41612,17/5/2023 12:05,17/11/2023 11:05,,
6307,3,64835,9/4/2023 21:35,9/4/2024 20:35,,
6308,3,61928,10/4/2023 07:24,10/4/2024 06:24,,
6311,2,7661,22/5/2023 18:55,22/11/2023 17:55,,
6314,2,38686,10/4/2023 16:22,11/10/2023 16:22,,
6315,2,52845,23/6/2023 09:32,24/12/2023 08:32,,
6316,3,16159,4/6/2023 11:24,4/6/2024 10:24,,
6317,2,9629,11/4/2023 06:47,12/10/2023 06:47,,
6318,3,109591,10/4/2024 09:04,11/4/2025 09:04,,
6319,2,175551,11/4/2023 10:22,12/10/2023 10:22,,
6322,2,11610,11/4/2023 14:39,12/10/2023 14:39,,
6323,2,15851,11/4/2023 17:20,12/10/2023 17:20,,
6325,2,16732,18/9/2023 11:03,20/3/2024 10:03,,
6326,3,58470,13/4/2023 22:13,13/4/2024 21:13,,
6327,2,99411,26/6/2023 18:43,27/12/2023 17:43,,
6328,3,40813,11/4/2023 19:09,11/4/2024 18:09,,
6332,2,26284,12/4/2023 13:59,13/10/2023 13:59,,
6333,2,70152,12/4/2023 14:17,13/10/2023 14:17,,
6336,2,8368,14/4/2023 10:00,15/10/2023 10:00,,
6338,3,45748,21/4/2023 13:11,21/4/2024 12:11,,
6339,2,28472,12/4/2023 22:02,13/10/2023 22:02,,
6340,3,32213,13/4/2023 10:06,13/4/2024 09:06,,
6342,3,22072,14/4/2023 15:09,14/4/2024 14:09,,
6343,2,137036,17/4/2023 12:56,18/10/2023 12:56,,
6344,3,16519,10/5/2023 15:48,10/5/2024 14:48,,
6346,3,74922,22/4/2023 11:27,22/4/2024 10:27,,
6348,3,66487,23/4/2023 19:38,23/4/2024 18:38,,
6349,3,77236,23/4/2023 21:02,23/4/2024 20:02,,
6355,2,9888,29/4/2023 12:48,30/10/2023 11:48,,
6356,3,83978,29/4/2023 17:12,29/4/2024 16:12,,
6357,3,19833,10/5/2023 19:24,10/5/2024 18:24,,
6359,2,56005,1/5/2023 16:22,1/11/2023 15:22,,
6360,3,9287,1/5/2023 14:26,1/5/2024 13:26,,
6362,3,9312,10/5/2023 22:11,10/5/2024 21:11,,
6363,2,181228,2/5/2023 14:31,2/11/2023 13:31,,
6364,3,94572,11/5/2023 12:05,11/5/2024 11:05,,
6365,2,14260,3/5/2023 17:06,3/11/2023 16:06,,
6366,2,33327,4/5/2023 17:05,4/11/2023 16:05,,
6368,2,54609,14/5/2023 19:59,14/11/2023 18:59,,
6371,2,11709,10/5/2023 10:47,10/11/2023 09:47,,
6372,2,25586,10/5/2023 12:57,10/11/2023 11:57,,
6373,2,30213,11/5/2023 19:34,11/11/2023 18:34,,
6375,3,131144,12/5/2023 19:00,12/5/2024 18:00,,
6377,3,38439,13/5/2023 11:23,13/5/2024 10:23,,
6378,3,42154,13/5/2023 21:25,13/5/2024 20:25,,
6379,2,182214,15/5/2023 08:20,15/11/2023 07:20,,
6381,2,47916,23/5/2023 14:06,23/11/2023 13:06,,
6383,3,8359,16/5/2023 10:44,16/5/2024 09:44,,
6385,3,69381,22/5/2023 18:02,22/5/2024 17:02,,
6386,2,64187,16/5/2023 19:08,16/11/2023 18:08,,
6387,2,68413,16/5/2023 19:10,16/11/2023 18:10,,
6388,2,31362,21/5/2023 11:31,21/11/2023 10:31,,
6389,3,53841,18/5/2023 11:13,18/5/2024 10:13,,
6390,3,47917,21/5/2023 14:15,21/5/2024 13:15,,
6391,3,45203,21/5/2023 11:12,21/5/2024 10:12,,
6392,3,55470,21/5/2023 19:03,21/5/2024 18:03,,
6393,3,39753,19/5/2023 11:39,19/5/2024 10:39,,
6394,3,20517,22/5/2023 15:48,22/5/2024 14:48,,
6395,2,70390,23/5/2023 11:17,23/11/2023 10:17,,
6396,3,57564,25/5/2023 20:12,25/5/2024 19:12,,
6397,2,97027,26/5/2023 10:32,26/11/2023 09:32,,
6399,3,96602,25/5/2023 12:20,25/5/2024 11:20,,
6400,3,118551,26/5/2023 08:34,26/5/2024 07:34,,
6403,3,55126,31/5/2023 22:27,31/5/2024 21:27,,
6404,2,19203,1/6/2023 19:47,2/12/2023 18:47,,
6407,2,10705,3/6/2023 17:53,4/12/2023 16:53,,
6408,3,184008,3/6/2023 18:51,3/6/2024 17:51,,
6411,2,44660,6/6/2023 19:44,7/12/2023 18:44,,
6412,2,20522,8/6/2023 11:04,9/12/2023 10:04,,
6413,3,8127,14/6/2023 11:14,14/6/2024 10:14,,
6414,3,45582,11/6/2023 11:49,11/6/2024 10:49,,
6415,2,51366,14/6/2023 21:49,15/12/2023 20:49,,
6417,3,7916,12/6/2023 18:05,12/6/2024 17:05,,
6418,2,67225,16/6/2023 13:32,17/12/2023 12:32,,
6419,2,19115,14/6/2023 16:43,15/12/2023 15:43,,
6423,2,117587,17/6/2023 21:00,18/12/2023 20:00,18/1/2023 22:33,96171
6424,3,41357,18/6/2023 19:19,18/6/2024 18:19,,
6425,3,27604,19/6/2023 12:55,19/6/2024 11:55,,
6427,2,159148,19/6/2023 16:52,20/12/2023 15:52,,
6428,3,162810,19/6/2023 19:07,19/6/2024 18:07,,
6429,2,55889,20/6/2023 14:06,21/12/2023 13:06,,
6430,2,44571,21/6/2023 09:42,22/12/2023 08:42,,
6432,3,85209,24/6/2023 13:46,24/6/2024 12:46,,
6433,2,31943,29/6/2023 21:32,30/12/2023 20:32,,
6435,3,54054,1/7/2023 16:29,1/7/2024 15:29,,
6436,2,64302,27/6/2023 13:19,28/12/2023 12:19,,
6437,2,8670,28/6/2023 12:04,29/12/2023 11:04,,
6438,3,43267,25/7/2023 13:00,25/7/2024 12:00,,
6439,2,9168,1/7/2023 19:01,1/1/2024 18:01,,
6440,3,97046,8/7/2023 20:45,8/7/2024 19:45,,
6441,3,41126,29/6/2023 13:53,29/6/2024 12:53,,
6442,2,108213,29/6/2023 19:28,30/12/2023 18:28,,
6445,2,92717,2/7/2023 19:03,2/1/2024 18:03,,
6447,2,45156,4/7/2023 11:25,4/1/2024 10:25,,
6452,2,28620,5/7/2023 17:04,5/1/2024 16:04,,
6453,2,30529,6/7/2023 10:17,6/1/2024 09:17,,
6454,2,9500,6/7/2023 13:32,6/1/2024 12:32,,
6455,3,46670,6/7/2023 18:07,6/7/2024 17:07,,
6456,3,165240,8/7/2023 10:54,8/7/2024 09:54,,
6458,2,42235,8/7/2023 19:37,8/1/2024 18:37,,
6459,2,148925,8/7/2023 21:24,8/1/2024 20:24,,
6460,2,8600,9/7/2023 12:33,9/1/2024 11:33,,
6461,3,11279,9/7/2023 15:24,9/7/2024 14:24,,
6462,3,26489,10/7/2023 16:59,10/7/2024 15:59,,
6463,2,24060,13/7/2023 19:25,13/1/2024 18:25,,
6465,3,18263,25/7/2023 11:17,25/7/2024 10:17,,
6466,2,181563,15/7/2023 12:19,15/1/2024 11:19,,
6467,2,110044,16/7/2023 11:50,16/1/2024 10:50,26/9/2023 12:12,96171
6468,2,19456,17/7/2023 14:09,17/1/2024 13:09,,
6469,2,37739,18/7/2023 17:40,18/1/2024 16:40,,
6470,3,142562,29/7/2023 07:31,29/7/2024 06:31,,
6473,3,82557,23/7/2023 19:23,23/7/2024 18:23,,
6474,2,142871,26/7/2023 12:06,26/1/2024 11:06,,
6477,2,10005,18/8/2023 21:13,18/2/2024 20:13,,
6479,2,18546,1/8/2023 10:22,1/2/2024 09:22,,
6480,2,56645,1/8/2023 17:03,1/2/2024 16:03,,
6481,2,43857,1/8/2023 20:06,1/2/2024 19:06,,
6482,3,122321,7/8/2023 17:33,7/8/2024 16:33,,
6483,2,9271,4/8/2023 11:22,4/2/2024 10:22,,
6484,2,144105,11/8/2023 13:48,11/2/2024 12:48,,
6485,3,44336,9/8/2023 14:15,9/8/2024 13:15,,
6486,2,69838,6/8/2023 14:23,6/2/2024 13:23,,
6487,3,49211,7/8/2023 14:58,7/8/2024 13:58,,
6488,2,29218,8/8/2023 09:08,8/2/2024 08:08,,
6489,3,70343,8/8/2023 09:36,8/8/2024 08:36,,
6491,3,9377,10/8/2023 17:01,10/8/2024 16:01,,
6492,2,73488,9/8/2023 16:26,9/2/2024 15:26,,
6493,2,37049,21/8/2023 14:53,21/2/2024 13:53,,
6494,3,146433,12/8/2023 17:24,12/8/2024 16:24,,
6496,3,60420,13/8/2023 19:34,13/8/2024 18:34,,
6497,3,36154,14/8/2023 13:30,14/8/2024 12:30,,
6498,3,59342,21/8/2023 10:27,21/8/2024 09:27,,
6500,3,30426,17/8/2023 16:04,17/8/2024 15:04,,
6501,2,18337,15/8/2023 10:15,15/2/2024 09:15,,
6503,2,9236,16/8/2023 16:38,16/2/2024 15:38,,
6504,2,19345,16/8/2023 14:14,16/2/2024 13:14,,
6505,2,48982,17/8/2023 10:42,17/2/2024 09:42,,
6506,3,165365,17/8/2023 11:21,17/8/2024 10:21,,
6507,3,9396,2/9/2023 19:44,2/9/2024 18:44,,
6509,3,40935,17/8/2023 15:17,17/8/2024 14:17,,
6510,2,23407,17/8/2023 15:24,17/2/2024 14:24,,
6513,3,162567,17/8/2023 18:43,17/8/2024 17:43,,
6514,3,19719,17/8/2023 19:49,17/8/2024 18:49,,
6515,2,7801,17/8/2023 20:03,17/2/2024 19:03,,
6516,3,34883,17/8/2023 20:44,17/8/2024 19:44,,
6520,2,52603,18/8/2023 09:44,18/2/2024 08:44,,
6522,2,44418,18/8/2023 11:08,18/2/2024 10:08,,
6523,2,9236,16/2/2024 15:38,18/8/2024 15:38,,
6524,2,87738,26/8/2023 13:36,26/2/2024 12:36,,
6525,2,38806,18/8/2023 12:42,18/2/2024 11:42,,
6526,2,62584,18/8/2023 19:29,18/2/2024 18:29,,
6527,2,74608,18/8/2023 14:02,18/2/2024 13:02,,
6528,2,52703,18/8/2023 15:18,18/2/2024 14:18,,
6529,3,36005,18/8/2023 16:15,18/8/2024 15:15,,
6530,3,64105,18/8/2023 16:47,18/8/2024 15:47,,
6532,2,61365,25/9/2023 09:12,27/3/2024 08:12,,
6533,3,63077,18/8/2023 17:59,18/8/2024 16:59,,
6535,2,64776,18/8/2023 19:39,18/2/2024 18:39,,
6538,2,25390,15/11/2023 21:29,17/5/2024 21:29,,
6540,3,69609,25/8/2023 14:23,25/8/2024 13:23,,
6541,2,38699,19/8/2023 14:19,19/2/2024 13:19,,
6542,3,59170,19/8/2023 16:48,19/8/2024 15:48,,
6543,2,27831,19/8/2023 20:43,19/2/2024 19:43,,
6545,3,61216,20/8/2023 08:50,20/8/2024 07:50,,
6546,3,41853,20/8/2023 10:00,20/8/2024 09:00,,
6547,3,62910,20/8/2023 12:15,20/8/2024 11:15,,
6548,2,58443,20/8/2023 14:06,20/2/2024 13:06,,
6549,2,44169,20/8/2023 14:33,20/2/2024 13:33,,
6550,2,73922,9/10/2023 07:35,10/4/2024 06:35,,
6551,2,15633,20/8/2023 18:23,20/2/2024 17:23,,
6552,2,22977,25/8/2023 20:42,25/2/2024 19:42,,
6555,3,66910,20/8/2023 22:48,20/8/2024 21:48,,
6556,3,11333,29/8/2023 08:30,29/8/2024 07:30,,
6557,3,24273,11/4/2024 18:48,12/4/2025 18:48,,
6558,2,73323,21/8/2023 12:13,21/2/2024 11:13,,
6559,3,66678,21/8/2023 13:07,21/8/2024 12:07,,
6561,3,54957,21/8/2023 16:34,21/8/2024 15:34,,
6563,3,11364,24/8/2023 10:14,24/8/2024 09:14,,
6565,2,36505,21/8/2023 19:38,21/2/2024 18:38,,
6566,2,38230,21/9/2023 20:57,23/3/2024 19:57,,
6569,3,61555,22/8/2023 18:06,22/8/2024 17:06,,
6570,3,30213,11/11/2023 18:34,11/11/2024 18:34,,
6572,2,24173,23/8/2023 09:20,23/2/2024 08:20,,
6574,3,12784,23/8/2023 11:01,23/8/2024 10:01,,
6575,3,7804,23/8/2023 12:02,23/8/2024 11:02,,
6578,3,49505,23/8/2023 17:57,23/8/2024 16:57,,
6579,2,9505,8/10/2023 18:10,9/4/2024 17:10,,
6580,2,81342,23/8/2023 20:20,23/2/2024 19:20,,
6583,3,59524,25/8/2023 14:53,25/8/2024 13:53,,
6587,3,59291,29/8/2023 14:00,29/8/2024 13:00,,
6589,3,135865,30/8/2023 17:33,30/8/2024 16:33,,
6590,3,49573,7/9/2023 17:38,7/9/2024 16:38,,
6592,3,7832,31/8/2023 13:48,31/8/2024 12:48,,
6593,2,9888,30/10/2023 11:48,1/5/2024 11:48,,
6594,3,11429,4/9/2023 12:04,4/9/2024 11:04,,
6595,3,13430,27/1/2024 09:13,27/1/2025 09:13,,
6596,2,52845,24/12/2023 08:32,25/6/2024 08:32,,
6598,2,72858,8/9/2023 08:35,10/3/2024 07:35,,
6599,2,64816,1/9/2023 16:43,3/3/2024 15:43,,
6600,3,11675,1/9/2023 18:04,1/9/2024 17:04,,
6601,3,106967,1/9/2023 21:58,1/9/2024 20:58,,
6604,3,19888,2/9/2023 11:48,2/9/2024 10:48,,
6605,3,10625,2/9/2023 13:58,2/9/2024 12:58,,
6608,2,99281,2/9/2023 18:48,4/3/2024 17:48,,
6609,3,34827,2/9/2023 19:07,2/9/2024 18:07,,
6611,2,87644,2/9/2023 20:05,4/3/2024 19:05,,
6613,3,32261,3/9/2023 09:15,3/9/2024 08:15,,
6614,3,151459,24/9/2023 18:17,24/9/2024 17:17,,
6616,3,49250,21/9/2023 17:29,21/9/2024 16:29,,
6618,2,9629,12/10/2023 06:47,13/4/2024 05:47,,
6619,3,62972,14/9/2023 12:04,14/9/2024 11:04,,
6622,2,56683,4/9/2023 19:41,6/3/2024 18:41,,
6623,3,28718,4/9/2023 20:41,4/9/2024 19:41,,
6625,3,50117,5/9/2023 09:49,5/9/2024 08:49,,
6626,3,29762,5/9/2023 15:51,5/9/2024 14:51,,
6627,2,11299,6/9/2023 13:09,8/3/2024 12:09,,
6629,2,26442,11/9/2023 20:00,13/3/2024 19:00,,
6631,2,10616,9/9/2023 12:02,11/3/2024 11:02,,
6632,2,71732,9/9/2023 21:04,11/3/2024 20:04,,
6633,3,9406,17/9/2023 11:43,17/9/2024 10:43,,
6637,2,43839,15/9/2023 18:07,17/3/2024 17:07,,
6638,2,52292,15/9/2023 20:06,17/3/2024 19:06,,
6639,2,27491,16/9/2023 10:13,18/3/2024 09:13,,
6640,2,41011,17/9/2023 08:14,19/3/2024 07:14,,
6641,2,9745,17/9/2023 17:53,19/3/2024 16:53,,
6642,2,40811,29/9/2023 10:29,31/3/2024 09:29,,
6644,3,29360,28/9/2023 12:34,28/9/2024 11:34,,
6648,2,98684,22/9/2023 13:29,24/3/2024 12:29,,
6649,2,28277,24/9/2023 08:55,26/3/2024 07:55,,
6650,3,38139,22/9/2023 18:49,22/9/2024 17:49,,
6651,3,84892,23/9/2023 17:43,23/9/2024 16:43,,
6653,2,58133,25/9/2023 11:02,27/3/2024 10:02,,
6655,2,78999,26/9/2023 16:02,28/3/2024 15:02,,
6656,2,100324,26/9/2023 18:57,28/3/2024 17:57,,
6657,2,49072,11/11/2023 08:01,13/5/2024 08:01,,
6658,2,55151,2/10/2023 08:35,3/4/2024 07:35,,
6659,2,113792,28/9/2023 11:54,30/3/2024 10:54,,
6660,2,155478,29/9/2023 10:04,31/3/2024 09:04,,
6661,3,36990,29/9/2023 10:08,29/9/2024 09:08,,
6663,2,60299,29/9/2023 13:50,31/3/2024 12:50,,
6664,3,106076,17/10/2023 13:21,17/10/2024 12:21,,
6665,2,56301,1/10/2023 11:39,2/4/2024 10:39,,
6668,2,13169,6/10/2023 09:45,7/4/2024 08:45,,
6669,2,114125,3/10/2023 21:15,4/4/2024 20:15,,
6671,2,10583,4/10/2023 21:16,5/4/2024 20:16,,
6672,3,43132,13/10/2023 21:29,13/10/2024 20:29,,
6673,3,81446,5/10/2023 15:56,5/10/2024 14:56,,
6674,2,26023,28/7/2024 15:51,28/1/2025 15:51,,
6676,3,78834,5/10/2023 18:04,5/10/2024 17:04,,
6677,3,11591,22/1/2024 14:06,22/1/2025 14:06,,
6678,3,68949,23/10/2023 21:19,23/10/2024 20:19,,
6679,2,175551,12/10/2023 10:22,13/4/2024 09:22,,
6680,2,15269,6/10/2023 10:13,7/4/2024 09:13,,
6681,3,36652,6/10/2023 10:18,6/10/2024 09:18,,
6683,3,147384,23/11/2023 09:56,23/11/2024 09:56,,
6684,2,86252,13/10/2023 09:47,14/4/2024 08:47,,
6685,3,9147,6/10/2023 17:03,6/10/2024 16:03,,
6686,3,59635,7/10/2023 09:13,7/10/2024 08:13,,
6687,3,25457,9/10/2023 14:51,9/10/2024 13:51,,
6690,3,100238,30/10/2023 11:15,30/10/2024 11:15,,
6692,3,29327,7/10/2023 16:26,7/10/2024 15:26,,
6693,2,179029,7/10/2023 19:22,8/4/2024 18:22,,
6694,2,122941,8/10/2023 09:34,9/4/2024 08:34,,
6695,3,43668,8/10/2023 15:09,8/10/2024 14:09,,
6698,3,44214,8/10/2023 16:21,8/10/2024 15:21,,
6702,2,81207,9/10/2023 08:40,10/4/2024 07:40,,
6703,2,18825,10/10/2023 17:02,11/4/2024 16:02,,
6704,2,71540,9/10/2023 16:48,10/4/2024 15:48,,
6705,3,44924,17/3/2024 11:27,18/3/2025 11:27,,
6708,3,23466,10/10/2023 11:54,10/10/2024 10:54,,
6709,2,64766,10/10/2023 12:17,11/4/2024 11:17,,
6711,2,9277,10/10/2023 13:30,11/4/2024 12:30,,
6712,3,29549,10/10/2023 17:22,10/10/2024 16:22,,
6716,2,28076,11/10/2023 14:31,12/4/2024 13:31,,
6718,2,38686,12/10/2023 13:27,13/4/2024 12:27,,
6719,2,11610,12/10/2023 16:22,13/4/2024 15:22,,
6721,3,48323,14/12/2023 18:05,14/12/2024 18:05,,
6723,2,15851,14/10/2023 15:06,15/4/2024 14:06,,
6724,3,8884,24/10/2023 08:43,24/10/2024 07:43,,
6725,3,18612,25/10/2023 18:19,25/10/2024 17:19,,
6727,2,33446,18/10/2023 20:11,19/4/2024 19:11,,
6728,2,77720,21/10/2023 17:53,22/4/2024 16:53,,
6731,3,15118,25/10/2023 09:32,25/10/2024 08:32,,
6732,3,10398,25/10/2023 11:19,25/10/2024 10:19,,
6733,3,131817,4/11/2023 10:26,4/11/2024 10:26,,
6737,3,189030,29/10/2023 17:54,29/10/2024 17:54,,
6738,3,94328,1/11/2023 13:20,1/11/2024 13:20,,
6739,2,15497,31/10/2023 16:04,2/5/2024 16:04,,
6740,2,14260,3/11/2023 16:06,5/5/2024 16:06,,
6741,2,56005,1/11/2023 18:36,3/5/2024 18:36,,
6743,2,11709,10/11/2023 09:47,12/5/2024 09:47,,
6744,3,55947,12/11/2023 11:24,12/11/2024 11:24,,
6745,2,16784,5/11/2023 10:02,7/5/2024 10:02,,
6746,2,33327,5/11/2023 15:20,7/5/2024 15:20,,
6748,2,181228,8/11/2023 17:51,10/5/2024 17:51,,
6750,2,41612,17/11/2023 11:05,19/5/2024 11:05,,
6753,3,22621,12/11/2023 20:18,12/11/2024 20:18,,
6754,2,21752,10/11/2023 17:08,12/5/2024 17:08,,
6755,3,47734,22/11/2023 18:11,22/11/2024 18:11,,
6756,3,8368,11/11/2023 14:06,11/11/2024 14:06,,
6758,2,54841,11/11/2023 15:26,13/5/2024 15:26,,
6759,2,182214,15/11/2023 07:20,17/5/2024 07:20,,
6764,2,23969,24/1/2024 19:20,26/7/2024 19:20,,
6765,3,107452,21/11/2023 18:23,21/11/2024 18:23,,
6766,3,68413,16/11/2023 18:10,16/11/2024 18:10,,
6768,2,136413,13/11/2023 13:22,15/5/2024 13:22,,
6769,3,16732,20/3/2024 10:03,21/3/2025 10:03,,
6771,3,7945,20/11/2023 11:44,20/11/2024 11:44,,
6772,2,7661,22/11/2023 17:55,24/5/2024 17:55,22/11/2023 21:15,128513
6773,3,70773,22/1/2024 16:00,22/1/2025 16:00,,
6776,2,25586,13/11/2023 21:33,15/5/2024 21:33,,
6777,2,45030,13/11/2023 22:21,15/5/2024 22:21,,
6778,2,31362,21/11/2023 10:31,23/5/2024 10:31,,
6780,3,16159,4/6/2024 10:24,5/6/2025 10:24,,
6782,3,43675,24/11/2023 13:03,24/11/2024 13:03,,
6783,2,11364,24/8/2024 09:14,24/2/2025 09:14,,
6785,2,9500,6/1/2024 12:32,8/7/2024 12:32,,
6786,2,54609,15/11/2023 18:51,17/5/2024 18:51,,
6790,3,55889,21/12/2023 13:06,21/12/2024 13:06,,
6791,2,59230,17/11/2023 12:19,19/5/2024 12:19,,
6792,2,64187,17/11/2023 22:20,19/5/2024 22:20,,
6796,2,71420,20/11/2023 19:53,22/5/2024 19:53,,
6797,3,68786,21/11/2023 11:18,21/11/2024 11:18,,
6798,3,76206,21/11/2023 15:55,21/11/2024 15:55,,
6802,2,97027,26/11/2023 09:32,28/5/2024 09:32,,
6803,3,30194,27/11/2023 07:14,27/11/2024 07:14,,
6805,3,74488,26/11/2023 21:54,26/11/2024 21:54,,
6808,3,28443,12/12/2023 14:51,12/12/2024 14:51,,
6809,3,143726,29/11/2023 16:43,29/11/2024 16:43,,
6814,2,19203,5/12/2023 12:00,6/6/2024 12:00,,
6815,2,44920,6/12/2023 09:53,7/6/2024 09:53,,
6816,3,97749,6/12/2023 19:29,6/12/2024 19:29,,
6817,3,64302,28/12/2023 12:19,28/12/2024 12:19,,
6818,3,71614,7/12/2023 11:39,7/12/2024 11:39,,
6819,3,36477,9/12/2023 16:13,9/12/2024 16:13,,
6821,2,9271,4/2/2024 10:22,6/8/2024 10:22,,
6824,2,85283,7/12/2023 15:32,8/6/2024 15:32,,
6826,2,94149,7/12/2023 19:00,8/6/2024 19:00,,
6827,3,45326,7/12/2023 19:32,7/12/2024 19:32,,
6829,2,40811,31/3/2024 09:29,1/10/2024 09:29,,
6830,3,18513,8/12/2023 09:49,8/12/2024 09:49,,
6832,2,70390,8/12/2023 10:50,9/6/2024 10:50,,
6834,2,143433,8/12/2023 14:15,9/6/2024 14:15,,
6835,2,44660,8/12/2023 15:27,9/6/2024 15:27,,
6836,3,90224,8/12/2023 16:12,8/12/2024 16:12,,
6837,3,94446,8/12/2023 16:13,8/12/2024 16:13,,
6839,3,29501,8/12/2023 20:29,8/12/2024 20:29,,
6840,3,58753,8/12/2023 20:53,8/12/2024 20:53,,
6841,2,18593,8/12/2023 21:01,9/6/2024 21:01,,
6844,3,16263,25/1/2024 14:57,25/1/2025 14:57,,
6845,2,51366,15/12/2023 20:49,16/6/2024 20:49,,
6846,3,8506,26/1/2024 18:04,26/1/2025 18:04,,
6847,2,88080,9/12/2023 16:35,10/6/2024 16:35,,
6848,2,37049,21/2/2024 13:53,23/8/2024 13:53,,
6849,3,109781,22/3/2024 12:26,23/3/2025 12:26,,
6850,3,164140,9/12/2023 18:30,9/12/2024 18:30,,
6851,3,36972,25/2/2024 09:56,25/2/2025 09:56,,
6854,2,22050,10/12/2023 11:52,11/6/2024 11:52,,
6855,3,39753,19/5/2024 10:39,20/5/2025 10:39,,
6856,3,120686,10/12/2023 14:15,10/12/2024 14:15,,
6859,3,45855,10/12/2023 17:16,10/12/2024 17:16,,
6861,3,22079,11/12/2023 10:05,11/12/2024 10:05,,
6864,3,92905,27/2/2024 15:04,27/2/2025 15:04,,
6866,2,10940,10/2/2027 13:36,13/8/2027 13:36,,
6867,3,104761,11/12/2023 16:07,11/12/2024 16:07,,
6868,2,46979,11/12/2023 18:01,12/6/2024 18:01,,
6869,2,181267,11/12/2023 18:12,12/6/2024 18:12,,
6873,3,55972,17/2/2024 20:27,17/2/2025 20:27,,
6874,3,144863,11/12/2023 20:59,11/12/2024 20:59,,
6875,2,18546,1/2/2024 09:22,3/8/2024 09:22,,
6876,3,69307,12/12/2023 11:51,12/12/2024 11:51,,
6877,2,161078,12/12/2023 16:15,13/6/2024 16:15,,
6878,2,19115,15/12/2023 15:43,16/6/2024 15:43,,
6879,3,70885,12/12/2023 20:30,12/12/2024 20:30,,
6880,2,99411,27/12/2023 17:43,28/6/2024 17:43,,
6882,3,20522,13/12/2023 16:33,13/12/2024 16:33,,
6886,3,21545,25/2/2024 08:02,25/2/2025 08:02,,
6888,2,142897,15/12/2023 17:52,16/6/2024 17:52,,
6890,2,184770,18/12/2023 12:14,19/6/2024 12:14,,
6891,2,67225,18/12/2023 18:44,19/6/2024 18:44,,
6892,2,117587,19/12/2023 20:21,20/6/2024 20:21,18/1/2023 22:33,96171
6894,3,23262,21/12/2023 11:05,21/12/2024 11:05,,
6895,3,46005,21/12/2023 18:57,21/12/2024 18:57,,
6896,2,117712,23/12/2023 17:21,24/6/2024 17:21,,
6897,2,159148,26/12/2023 15:26,27/6/2024 15:26,,
6898,3,12560,26/12/2023 16:19,26/12/2024 16:19,,
6900,2,9168,1/1/2024 18:01,3/7/2024 18:01,,
6901,2,8670,31/12/2023 14:35,2/7/2024 14:35,,
6904,3,87573,4/1/2024 14:21,4/1/2025 14:21,,
6905,2,10005,18/2/2024 20:13,20/8/2024 20:13,,
6906,2,31943,3/1/2024 19:22,5/7/2024 19:22,,
6907,2,92717,4/1/2024 12:15,6/7/2024 12:15,,
6909,2,28620,5/1/2024 18:39,7/7/2024 18:39,,
